2017-10-22 10:00:00,33.6,135.6875,99763.6171875,96638.140625,-3.93353271484375,-3.1913490295410156,18.457940673828148,82.37761688232422,48.14453125,70.0439453125,86.9140625,86.9140625,2.53125
2017-10-22 11:00:00,33.6,135.6875,99692.9140625,96571.3046875,-4.040790557861328,-3.1818580627441406,18.432794189453148,83.29121398925781,39.501953125,66.1865234375,78.22265625,78.22265625,2.875
2017-10-22 12:00:00,33.6,135.6875,99515.28125,96399.5859375,-3.8686256408691406,-3.6147842407226562,18.314752197265648,84.15985107421875,37.353515625,64.2822265625,98.6328125,98.6328125,3.625
2017-10-22 13:00:00,33.6,135.6875,99302.4375,96200.6953125,-3.770050048828125,-3.4893569946289062,18.495721435546898,83.8153076171875,39.892578125,60.9130859375,100.0,100.0,4.34375
2017-10-22 14:00:00,33.6,135.6875,99015.0234375,95923.7890625,-3.84918212890625,-3.6040382385253906,18.426507568359398,85.1277084350586,39.990234375,75.634765625,100.0,100.0,10.46875
2017-10-22 15:00:00,33.6,135.6875,98693.265625,95608.125,-4.297950744628906,-3.8406524658203125,18.801232910156273,84.86534881591797,45.703125,59.3505859375,100.0,100.0,18.65625
2017-10-22 16:00:00,33.6,135.6875,98490.8359375,95421.25,-4.441871643066406,-3.694427490234375,19.336938476562523,84.13439178466797,47.705078125,81.3232421875,99.951171875,99.951171875,17.09375
2017-10-22 17:00:00,33.6,135.6875,98356.9609375,95297.140625,-4.276939392089844,-3.366680145263672,19.760797119140648,84.65618133544922,50.439453125,64.0380859375,99.90234375,99.90234375,25.03125
2017-10-22 18:00:00,33.6,135.6875,97982.7890625,94937.1796875,-4.379096984863281,-3.984405517578125,20.657891845703148,85.14572143554688,50.29296875,84.619140625,100.0,100.0,31.71875
2017-10-22 19:00:00,33.6,135.6875,97611.2421875,94604.828125,-4.469776153564453,-2.8176803588867188,22.451745605468773,89.68155670166016,60.888671875,75.244140625,100.0,100.0,43.6875
2017-10-22 20:00:00,33.6,135.6875,97273.4296875,94300.6484375,-5.165767669677734,-1.5751914978027344,24.021295166015648,92.05448913574219,63.623046875,75.5859375,100.0,100.0,35.5
2017-10-22 21:00:00,33.6,135.6875,96785.9453125,93827.96875,-5.537441253662109,-2.419219970703125,24.332940673828148,90.45857238769531,60.986328125,64.306640625,94.62890625,94.62890625,22.09375
2017-10-22 22:00:00,33.6,135.6875,96187.0703125,93247.1953125,-4.529834747314453,-4.488792419433594,24.829644775390648,87.325439453125,59.716796875,86.767578125,100.0,100.0,33.65625
2017-10-22 23:00:00,33.6,135.6875,95765.0625,92771.625,0.22475051879882812,-9.308357238769531,19.767877197265648,70.1014633178711,43.1640625,71.97265625,99.853515625,99.853515625,61.3125
2017-10-23 00:00:00,33.6,135.6875,95682.71875,92690.6015625,5.054725646972656,-8.855113983154297,19.198999023437523,66.21166229248047,17.041015625,40.478515625,97.900390625,97.900390625,20.625
2017-10-23 01:00:00,33.6,135.6875,96041.1015625,93034.46875,5.983320236206055,-7.939113616943359,18.704827880859398,67.48802947998047,12.646484375,3.662109375,92.236328125,92.236328125,0.5625
2017-10-23 02:00:00,33.6,135.6875,96806.3984375,93772.3828125,6.2497406005859375,-7.025142669677734,18.020288085937523,68.31272888183594,22.36328125,63.0859375,99.70703125,99.70703125,0.0
2017-10-23 03:00:00,33.6,135.6875,97499.375,94433.890625,5.414953231811523,-6.183662414550781,17.435388183593773,66.3409194946289,16.69921875,35.888671875,86.5234375,86.5234375,0.0
2017-10-23 04:00:00,33.6,135.6875,98195.546875,95097.3671875,4.888669967651367,-4.39759635925293,17.204675292968773,65.50086975097656,18.1640625,39.208984375,67.08984375,67.08984375,0.0
2017-10-23 05:00:00,33.6,135.6875,98786.7734375,95668.59375,4.626739501953125,-3.27740478515625,16.278680419921898,69.97731018066406,33.69140625,32.71484375,0.0,35.693359375,0.03125
2017-10-23 06:00:00,33.6,135.6875,99222.7421875,96085.5546875,3.876537322998047,-2.680826187133789,15.728814697265648,71.7559814453125,28.369140625,16.6259765625,0.0,28.369140625,0.0625
2017-10-23 07:00:00,33.6,135.6875,99503.390625,96346.4765625,3.3785037994384766,-2.164896011352539,15.090478515625023,77.17108154296875,19.7265625,7.0556640625,0.0,19.7265625,0.0
2017-10-23 08:00:00,33.6,135.6875,99763.0703125,96598.9765625,3.4432449340820312,-2.7148170471191406,15.339410400390648,74.86772155761719,11.23046875,3.7109375,0.0,11.23046875,0.0
2017-10-23 09:00:00,33.6,135.6875,99984.75,96816.8046875,3.1277198791503906,-3.0006980895996094,15.870080566406273,70.02555084228516,15.0390625,4.150390625,0.0,15.0390625,0.0
2017-10-23 10:00:00,33.6,135.6875,100113.3984375,96943.734375,2.5922603607177734,-3.349477767944336,16.126306152343773,66.49525451660156,12.353515625,1.66015625,0.0,12.353515625,0.0
2017-10-23 11:00:00,33.6,135.6875,100259.859375,97093.5390625,2.052867889404297,-3.1363182067871094,16.523492431640648,62.258705139160156,13.623046875,1.4892578125,0.0,13.623046875,0.0
2017-10-23 12:00:00,33.6,135.6875,100402.96875,97227.453125,2.1785221099853516,-2.5804367065429688,16.673211669921898,62.8007698059082,26.66015625,6.640625,0.0,26.66015625,0.0
2017-10-23 13:00:00,33.6,135.6875,100509.875,97337.484375,2.0254955291748047,-2.6933364868164062,17.052087402343773,57.96662139892578,27.44140625,14.94140625,0.0,27.44140625,0.0
2017-10-23 14:00:00,33.6,135.6875,100624.90625,97442.1484375,1.936929702758789,-2.5899696350097656,16.852380371093773,58.473480224609375,28.076171875,16.9189453125,0.0,28.076171875,0.0
2017-10-23 15:00:00,33.6,135.6875,100753.265625,97573.0625,1.8434181213378906,-2.318737030029297,16.296929931640648,61.260353088378906,22.412109375,5.2490234375,0.0,22.412109375,0.0
2017-10-23 16:00:00,33.6,135.6875,100853.5859375,97661.203125,1.5614700317382812,-2.210416793823242,15.657403564453148,62.877197265625,6.15234375,0.0,0.0,6.15234375,0.0
2017-10-23 17:00:00,33.6,135.6875,100961.90625,97759.1796875,1.156362533569336,-1.6621856689453125,14.440087890625023,67.91544342041016,0.244140625,0.0,0.0,0.244140625,0.0
2017-10-23 18:00:00,33.6,135.6875,101059.9765625,97839.765625,1.0344715118408203,-1.9028968811035156,13.919885253906273,63.729736328125,0.0,0.0,0.0,0.0,0.0
2017-10-23 19:00:00,33.6,135.6875,101142.765625,97919.109375,0.9421749114990234,-1.963949203491211,13.341790771484398,60.92155838012695,0.0,0.0,0.0,0.0,0.0
2017-10-23 20:00:00,33.6,135.6875,101255.6796875,98020.5859375,0.4622039794921875,-0.7937889099121094,12.113854980468773,66.95179748535156,0.0,0.0,0.09765625,0.09765625,0.0
2017-10-23 21:00:00,33.6,135.6875,101388.8125,98142.59375,-0.07577896118164062,1.1347694396972656,11.223626708984398,69.59741973876953,0.0,0.0,0.0,0.0,0.0
2017-10-23 22:00:00,33.6,135.6875,101518.7734375,98258.03125,0.08304595947265625,1.1302242279052734,10.244622802734398,73.90043640136719,0.0,0.0,2.099609375,2.099609375,0.0
2017-10-23 23:00:00,33.6,135.6875,101613.4765625,98349.9296875,0.23414897918701172,1.0359153747558594,9.556848144531273,77.57791137695312,0.0,0.0,7.275390625,7.275390625,0.0
2017-10-24 00:00:00,33.6,135.6875,101670.078125,98401.140625,0.8829565048217773,-0.18993568420410156,8.951745605468773,80.98548889160156,0.0,0.0,15.478515625,15.478515625,0.0
